user_id,user_name_hashed,email_hashed,signup_date,country,acquisition_channel,age
USR_1255,9b2120e4341fce1e,8211b062f3d2bfc5,2024-07-05 08:04:19.459459,CH,Paid Search,37
USR_1256,5ce11d09edc8029c,bb7fbabfe1a57252,2024-07-06 01:36:34.594594,TR,Organic,18
USR_1257,2830d9b8a95defa1,4be703cff309d3e3,2024-07-06 19:08:49.729729,CH,Paid Search,25
USR_1258,84e1477a4f408955,1b945cea062e0e1c,2024-07-07 12:41:04.864864,CH,Organic,40
USR_1259,607b90e828649ac6,7445f64a8307dc31,2024-07-08 06:13:20.000000,DE,Social Media,20
USR_1260,b632b119c9f6f29d,d5abda50a9deca70,2024-07-08 23:45:35.135135,CH,Organic,21
USR_1261,c8aa661c06d6ef36,b007c47702da0599,2024-07-09 17:17:50.270270,TR,Referral,42
USR_1262,9a968bebac0b2fd1,807afb0eb128788b,2024-07-10 10:50:05.405405,DE,Paid Search,64
USR_1263,6d330cc5d8846a8e,69642f59d957329b,2024-07-11 04:22:20.540540,NL,Paid Search,55
USR_1264,3b8298af52e4d1d9,82d5f06e2435fbde,2024-07-11 21:54:35.675675,UK,Organic,32
USR_1265,de7ee11ffec6049e,3096da616e8a58ae,2024-07-12 15:26:50.810810,CH,Organic,38
USR_1266,8d35e286457c02b5,8554e24fbd56506e,2024-07-13 08:59:05.945945,CH,Paid Search,52
USR_1267,e65f9873630cf804,9e720fada8107dd1,2024-07-14 02:31:21.081081,CH,Paid Search,63
USR_1268,52d42f00727a5486,4e236db82bac1972,2024-07-14 20:03:36.216216,NL,Social Media,31
USR_1269,a104234e29daac7b,2ab423d0226fbba4,2024-07-15 13:35:51.351351,DE,Organic,53
USR_1270,2b04bc9e76d9a6ff,3da715fc19d1f88e,2024-07-16 07:08:06.486486,UK,Social Media,29
USR_1271,b80ca52d8f249dbc,3ad84b03e2ce79e3,2024-07-17 00:40:21.621621,UK,Referral,34
USR_1272,5c7d166301c2c651,a6c7809fb10c22b6,2024-07-17 18:12:36.756756,UK,Referral,56
USR_1273,ff78268618e78f24,2b7cd6daa5a43a6f,2024-07-18 11:44:51.891891,TR,Organic,26
USR_1274,007504a13829d8c3,c7b0950afb51d492,2024-07-19 05:17:07.027027,NL,Paid Search,52
USR_1275,f2e3e0bdee19329c,cd4f6482553d3679,2024-07-19 22:49:22.162162,NL,Organic,30
USR_1276,fc5541e462841eda,34b31394d21e88d5,2024-07-20 16:21:37.297297,UK,Organic,32
USR_1277,c4ea3846075039a2,351d5498372f27d6,2024-07-21 09:53:52.432432,CH,Email,35
USR_1278,b7140daa2fb41348,1174d132fe2cc29e,2024-07-22 03:26:07.567567,CH,Organic,50
USR_1279,60e8c79033354409,da0d7e7809d98e5d,2024-07-22 20:58:22.702702,UK,Paid Search,23
USR_1280,574b30a5cced7a79,6cc4e5a81b1df0f0,2024-07-23 14:30:37.837837,UK,Social Media,44
USR_1281,69ea0a8df03820ec,3b62869fd5b11177,2024-07-24 08:02:52.972972,NL,Social Media,40
USR_1282,bb82df2dbffa1a10,42c10a6cbea0c907,2024-07-25 01:35:08.108108,NL,Social Media,44
USR_1283,e988584ba9635c5d,0a81c835bca4813e,2024-07-25 19:07:23.243243,DE,Organic,51
USR_1284,002a015d288282e2,4cb3a3969ff1725e,2024-07-26 12:39:38.378378,CH,Paid Search,63
USR_1285,e882f509093e3b6a,a5a174936b124bfa,2024-07-27 06:11:53.513513,DE,Paid Search,55
USR_1286,02c0ac548a286ed3,9885907b08badb47,2024-07-27 23:44:08.648648,NL,Organic,31
USR_1287,30209fc9305dee98,2711cbedd08fc3b0,2024-07-28 17:16:23.783783,NL,Paid Search,53
USR_1288,7ee67b72259a34cc,1967aef27bb937c0,2024-07-29 10:48:38.918918,DE,Organic,25
USR_1289,fa2391be820a07f2,887eaf6236b766a8,2024-07-30 04:20:54.054054,CH,Organic,52
USR_1290,4cbbd88c5f646a90,7e943f2151b0cf76,2024-07-30 21:53:09.189189,DE,Paid Search,36
USR_1291,21a69e4babdb3283,071254c6c5d28925,2024-07-31 15:25:24.324324,DE,Organic,47
USR_1292,225b35209b8def44,1ab3750b84b48ae1,2024-08-01 08:57:39.459459,UK,Social Media,31
USR_1293,d289fae352ed5b3f,09435b5ede336855,2024-08-02 02:29:54.594594,NL,Social Media,37
USR_1294,9cc9d6d4194c5900,381a18bac6217c0b,2024-08-02 20:02:09.729729,DE,Referral,42
USR_1295,fea4e485e5c0cc7f,640eb661486a75ae,2024-08-03 13:34:24.864864,NL,Organic,57
USR_1296,1c5188a1f862fc67,53378002092b4700,2024-08-04 07:06:40.000000,UK,Organic,41
USR_1297,738c577aee5e904a,57d51f1ed1ef117d,2024-08-05 00:38:55.135135,DE,Organic,31
USR_1298,0a63f815ab0e6bd3,dbcd4ae09d58b80f,2024-08-05 18:11:10.270270,CH,Social Media,43
USR_1299,6cc7e24231eea11c,4e32991051a7208b,2024-08-06 11:43:25.405405,DE,Social Media,55
USR_1300,7ac2ee89a5dea165,16a62d1d06060f6e,2024-08-07 05:15:40.540540,DE,Organic,40
USR_1301,a10450a87dc3ceb1,cfc95b11a6c3f21c,2024-08-07 22:47:55.675675,NL,Email,39
USR_1302,b5a03b359981032b,70de184e99ef87a3,2024-08-08 16:20:10.810810,NL,Organic,36
USR_1303,4fd492b64373b113,d7b86f599ada4157,2024-08-09 09:52:25.945945,CH,Paid Search,63
USR_1304,9c4ed41eb030ea6f,b68cd6b1c40696ea,2024-08-10 03:24:41.081081,CH,Social Media,20
USR_1305,7a12a66cf12565e2,40f32799f19a24b2,2024-08-10 20:56:56.216216,TR,Referral,59
USR_1306,29f2cdb2d14497da,5a3bb0d3e178ddf0,2024-08-11 14:29:11.351351,NL,Social Media,36
USR_1307,ec46104fe62593b8,53e3b60c2dbe8fba,2024-08-12 08:01:26.486486,NL,Referral,26
USR_1308,62ce7af76897d2c7,30e8c6f76d8f7826,2024-08-13 01:33:41.621621,UK,Paid Search,45
USR_1309,c18a38ea083a057e,1c47a38b98b34f1b,2024-08-13 19:05:56.756756,DE,Referral,37
USR_1310,572f11adf042ab6e,c3298fec6c6210cf,2024-08-14 12:38:11.891891,NL,Organic,62
USR_1311,1134a98f10578c33,a1d262349e73f292,2024-08-15 06:10:27.027027,DE,Referral,24
USR_1312,e86fd37a1d589309,a5771fcd0436ba9d,2024-08-15 23:42:42.162162,DE,Paid Search,31
USR_1313,9524983447ebdd5c,169f1b5caf1ecc95,2024-08-16 17:14:57.297297,TR,Referral,26
USR_1314,d81794f47b6d222d,7c12e633236cb2ef,2024-08-17 10:47:12.432432,UK,Paid Search,36
USR_1315,99d46f9366afae2d,2c1b7c78cb950982,2024-08-18 04:19:27.567567,CH,Social Media,64
USR_1316,bf92a833490d9136,866e735cd0086b18,2024-08-18 21:51:42.702702,NL,Paid Search,31
USR_1317,3b9fe32ca2c3e32c,4908ba283b3f5b9d,2024-08-19 15:23:57.837837,DE,Social Media,55
USR_1318,0d6d81760e31433d,99683b8abc69319a,2024-08-20 08:56:12.972972,DE,Organic,53
USR_1319,245c30acba918765,3d31e86b904cb85e,2024-08-21 02:28:28.108108,DE,Organic,57
USR_1320,31fbbcbf4b040742,91ab2bbad0ffa10c,2024-08-21 20:00:43.243243,NL,Organic,34
USR_1321,499e4424eb1b0076,6fb52215654cf1fc,2024-08-22 13:32:58.378378,CH,Organic,47
USR_1322,45bf330a1777f677,6b060e8a571bb354,2024-08-23 07:05:13.513513,CH,Referral,26
USR_1323,375b09c8127b55e7,1abc9dc7168c4be9,2024-08-24 00:37:28.648648,DE,Organic,50
USR_1324,2f931a6e43682f96,70d53b393527b827,2024-08-24 18:09:43.783783,TR,Email,42
USR_1325,1bb59dd4451afac7,c97a6fdf03d9b914,2024-08-25 11:41:58.918918,CH,Paid Search,31
USR_1326,f1f4fae502adbbe3,ba12e09a8f9acf38,2024-08-26 05:14:14.054054,CH,Organic,28
USR_1327,20819f83b3fee3fe,3ab6f082ae6657e9,2024-08-26 22:46:29.189189,CH,Referral,52
USR_1328,35fa7c5d24b143bf,a3e0fee52b4eada0,2024-08-27 16:18:44.324324,NL,Social Media,58
USR_1329,4a782ee6a8e21213,3b4bd9542329356b,2024-08-28 09:50:59.459459,DE,Paid Search,31
USR_1330,924d5e0ec610d20a,fec096267d48351f,2024-08-29 03:23:14.594594,NL,Social Media,47
USR_1331,4e7376a550516279,769f467453f62ff3,2024-08-29 20:55:29.729729,UK,Social Media,58
USR_1332,9522d25caf270bea,cfa8a0ea2ed34e1f,2024-08-30 14:27:44.864864,DE,Organic,21
USR_1333,57c16bb59060e682,2ddf001de1bf973e,2024-08-31 08:00:00.000000,DE,Email,21
USR_1334,82574d3978a5696f,c73546f3547e5b65,2024-09-01 01:32:15.135135,DE,Email,45
USR_1335,04ab6b325c72cca1,1b88125c91eafbe5,2024-09-01 19:04:30.270270,DE,Social Media,25
USR_1336,c73e3115c9bea5cf,b06ea16e80c471fa,2024-09-02 12:36:45.405405,UK,Organic,19
USR_1337,0b72fcac5cb1184d,1e20a369e3285eea,2024-09-03 06:09:00.540540,CH,Social Media,58
USR_1338,7be32273adf6d4fc,91c34cd2735cda84,2024-09-03 23:41:15.675675,NL,Organic,63
USR_1339,771067e10de2e3b4,6c1771d07ba4db25,2024-09-04 17:13:30.810810,DE,Organic,39
USR_1340,0cecfa3e02010ed5,c1103defbbda88fa,2024-09-05 10:45:45.945945,NL,Organic,58
USR_1341,8e6b9d6dbbbf3a70,7602c281d0c89fbe,2024-09-06 04:18:01.081081,NL,Paid Search,33
USR_1342,39e8d284220f6477,0efb6cb2cc5fa68e,2024-09-06 21:50:16.216216,DE,Referral,46
USR_1343,ef215416b28c5537,4fefbcad5e965361,2024-09-07 15:22:31.351351,NL,Social Media,47
USR_1344,b40a91be874292a6,4f7836517287e391,2024-09-08 08:54:46.486486,NL,Social Media,29
USR_1345,2c480574e1decacb,c8fc1f91f02a3d27,2024-09-09 02:27:01.621621,CH,Paid Search,52
USR_1346,492bdf798ccfdf15,ad5c4b1d362e44a1,2024-09-09 19:59:16.756756,CH,Paid Search,28
USR_1347,fa9890a65f8597f5,bc878e8872c54656,2024-09-10 13:31:31.891891,DE,Paid Search,63
USR_1348,1c8d283dc1babf20,7fdda95b375f6ed3,2024-09-11 07:03:47.027027,NL,Email,38
USR_1349,6f8a0288bb185a53,e8769cb56caf6252,2024-09-12 00:36:02.162162,CH,Organic,38
USR_1350,97a627abbfa051af,5ad90f68482eb4c1,2024-09-12 18:08:17.297297,NL,Referral,22
USR_1351,66989ca3dfbc3305,80433240f99bcb77,2024-09-13 11:40:32.432432,UK,Social Media,37
USR_1352,f3f1c6685a64c5aa,48ca11a86f4ca75f,2024-09-14 05:12:47.567567,CH,Paid Search,54
USR_1353,edf6ef8127fd6277,1380505ebb5d8a2c,2024-09-14 22:45:02.702702,DE,Social Media,20
USR_1354,a302b4fb4b764d03,9089d61c4cdc598b,2024-09-15 16:17:17.837837,DE,Paid Search,61
USR_1355,23c75b6476621ddb,a2737f7a22fb6a8f,2024-09-16 09:49:32.972972,CH,Referral,50
USR_1356,ee160fd01e511c17,d5425260e1345c81,2024-09-17 03:21:48.108108,DE,Email,26
USR_1357,307c83d8c915881f,b6550f4b420645a2,2024-09-17 20:54:03.243243,CH,Paid Search,26
USR_1358,a7adbaaab73acd96,6b961a891c2b7469,2024-09-18 14:26:18.378378,TR,Organic,21
USR_1359,44aecfe14081a100,714dcd58df26c735,2024-09-19 07:58:33.513513,CH,Social Media,52
USR_1360,d12b622ffd97fe6f,ade191c4bb32f11a,2024-09-20 01:30:48.648648,NL,Email,34
USR_1361,067ee7c441b5d847,0ea4c8a8374c940a,2024-09-20 19:03:03.783783,CH,Organic,51
USR_1362,8b10b6aee533fd20,dc6438ad3622e4a3,2024-09-21 12:35:18.918918,NL,Social Media,41
USR_1363,b20ac6a40d5586ca,6e852e5e2e98fe54,2024-09-22 06:07:34.054054,NL,Social Media,49
USR_1364,4b72e4edf2664ece,cce6c4fbb7088f26,2024-09-22 23:39:49.189189,TR,Social Media,18
USR_1365,3f6e9455cdf20524,a26e71c472c74d87,2024-09-23 17:12:04.324324,NL,Organic,25
USR_1366,1127daddf9024fae,a68af2371b311734,2024-09-24 10:44:19.459459,TR,Social Media,62
USR_1367,f635b7064eace55f,48082bfde9e2184e,2024-09-25 04:16:34.594594,TR,Email,40
USR_1368,bab355dbbb72a8ad,2af5281d32e7c8d3,2024-09-25 21:48:49.729729,DE,Organic,64
USR_1369,9f843f6d80690514,2c1533e39cda76e4,2024-09-26 15:21:04.864864,DE,Organic,57
USR_1370,09c143e7ee91c6f9,f8bc7c921fbccbcb,2024-09-27 08:53:20.000000,DE,Email,29
USR_1371,99f5427b725851af,57b9a8de1028f124,2024-09-28 02:25:35.135135,DE,Organic,29
USR_1372,8b2542f015c6dcf6,3c6895181c445c63,2024-09-28 19:57:50.270270,DE,Referral,63
USR_1373,a6994a4e5b090ce0,98625b064846a207,2024-09-29 13:30:05.405405,CH,Paid Search,64
USR_1374,a033f0ee17655e28,d6e9b54191b0785e,2024-09-30 07:02:20.540540,DE,Organic,32
USR_1375,a54520cf3912f4eb,124004c47707ea50,2024-10-01 00:34:35.675675,NL,Referral,58
USR_1376,b4daa7d8fa83b7d6,60c58ab69a13686a,2024-10-01 18:06:50.810810,UK,Paid Search,36
USR_1377,b19e7cc6e17b0ca9,f99f1bf77ea29a59,2024-10-02 11:39:05.945945,DE,Paid Search,43
USR_1378,e1a93bceff99291d,13925ea6bafd7e2e,2024-10-03 05:11:21.081081,UK,Paid Search,46
USR_1379,6ea25e045a114444,491252916578ae43,2024-10-03 22:43:36.216216,DE,Social Media,39
USR_1380,c158e3589c53b20a,cf5a449afe757d42,2024-10-04 16:15:51.351351,DE,Organic,57
USR_1381,54c1b31608164bcd,896c344aeb56869a,2024-10-05 09:48:06.486486,CH,Paid Search,38
USR_1382,e37292f99034ad4c,931f3ecf3e98dbe9,2024-10-06 03:20:21.621621,CH,Email,55
USR_1383,fe63724441576b03,449903adf4819d76,2024-10-06 20:52:36.756756,UK,Organic,37
USR_1384,778ef4040ab61b8d,03e80ff70e4ed00a,2024-10-07 14:24:51.891891,CH,Social Media,46
USR_1385,1267cdbc78e503b1,6029a6ffef48e50f,2024-10-08 07:57:07.027027,UK,Paid Search,21
USR_1386,32bea913f2cf7318,461b1a901c18f283,2024-10-09 01:29:22.162162,DE,Referral,24
USR_1387,35ef51474e2d9e86,44cad5f43fe606b1,2024-10-09 19:01:37.297297,DE,Organic,45
USR_1388,bcf9fef78d5ddd70,04103227e27e1ca7,2024-10-10 12:33:52.432432,UK,Email,45
USR_1389,8336217f140cb6b6,d77994c2173e1fee,2024-10-11 06:06:07.567567,UK,Paid Search,21
USR_1390,a174a3f6411b78bd,7c1b2f2453d54d91,2024-10-11 23:38:22.702702,TR,Organic,39
USR_1391,02d0c47b216a18b9,5afbf9099e8417d8,2024-10-12 17:10:37.837837,NL,Organic,29
USR_1392,410b532d3a49712c,b531afd96c9bc100,2024-10-13 10:42:52.972972,NL,Organic,62
USR_1393,64c4d987f3bfcf18,0bbec6c0a7b23b52,2024-10-14 04:15:08.108108,UK,Paid Search,20
USR_1394,caa1bf796ee9de01,b1dd9063fc5dcd37,2024-10-14 21:47:23.243243,NL,Paid Search,39
USR_1395,a84a580b28cb3728,804c54d51855bf2a,2024-10-15 15:19:38.378378,TR,Referral,61
USR_1396,49d5b1ee1ba0e8c6,34cac699d6bba890,2024-10-16 08:51:53.513513,UK,Paid Search,19
USR_1397,c88a2ced8bd4ff42,d5e6acd91c5bfb3f,2024-10-17 02:24:08.648648,NL,Organic,41
USR_1398,a6ce54ed1a0b0219,b14e4c43d517be1d,2024-10-17 19:56:23.783783,UK,Social Media,51
USR_1399,95ff185f2ab5c26d,326d57d70a6872de,2024-10-18 13:28:38.918918,UK,Social Media,44
USR_1400,91edacc0eb1d5b4c,776d63284900f72a,2024-10-19 07:00:54.054054,DE,Organic,58
USR_1401,27cc11dc23a29b01,420b1706a77697b8,2024-10-20 00:33:09.189189,TR,Organic,18
USR_1402,b5859b3be769b9b6,893d3288e1366eae,2024-10-20 18:05:24.324324,NL,Organic,25
USR_1403,71a693eaf36356e1,b12483581ae4651b,2024-10-21 11:37:39.459459,UK,Social Media,40
USR_1404,28be172f2bdc9ab0,25877c59a94fcc0c,2024-10-22 05:09:54.594594,NL,Social Media,55
USR_1405,9fd896db9afa2fa5,8503873cfcf228dd,2024-10-22 22:42:09.729729,UK,Paid Search,23
USR_1406,a7535319eba189a5,87b770470bf81097,2024-10-23 16:14:24.864864,NL,Referral,39
USR_1407,defef5f81bd72320,5923e784fd26a331,2024-10-24 09:46:40.000000,DE,Referral,42
USR_1408,774b76be9fba46f3,7350f50549a29cf8,2024-10-25 03:18:55.135135,TR,Social Media,35
USR_1409,7cd096081209a08c,216c10b151fc5de1,2024-10-25 20:51:10.270270,DE,Referral,34
USR_1410,683ad99f7a24d366,d1b0b8f71095142c,2024-10-26 14:23:25.405405,NL,Organic,29
USR_1411,d67a2fdb2f3f17f6,758fd388305f35ec,2024-10-27 07:55:40.540540,TR,Organic,23
USR_1412,61f6858135f0c172,f407265c9ced1040,2024-10-28 01:27:55.675675,TR,Organic,43
USR_1413,b8699eb40d558f41,42cf536fd550ac75,2024-10-28 19:00:10.810810,CH,Organic,44
USR_1414,d6c55d938f7006f0,c9cd4c0f370db78b,2024-10-29 12:32:25.945945,CH,Paid Search,25
USR_1415,499a40998acd8dfb,43a3d9c51fc255ee,2024-10-30 06:04:41.081081,NL,Email,36
USR_1416,a2ae689e6559ebbf,4e3f2f35dbbf2ae1,2024-10-30 23:36:56.216216,DE,Organic,59
USR_1417,6851f2470fd70936,cd402a0e32d41640,2024-10-31 17:09:11.351351,NL,Organic,18
USR_1418,07bc9a6923a25968,275355b89467ccca,2024-11-01 10:41:26.486486,CH,Paid Search,46
USR_1419,dcdd9ca0add8a47e,6143a6542b33a4a0,2024-11-02 04:13:41.621621,UK,Email,62
USR_1420,2f920784bfefb251,99809ec6cf6f0eac,2024-11-02 21:45:56.756756,UK,Paid Search,52
USR_1421,478ff552845552a3,6ef5ea9355102e68,2024-11-03 15:18:11.891891,UK,Paid Search,57
USR_1422,3a46d312c733eab2,cf1e40787747bb87,2024-11-04 08:50:27.027027,DE,Organic,31
USR_1423,a6669f601f0da6dc,2f1f78b805161a96,2024-11-05 02:22:42.162162,NL,Organic,52
USR_1424,4b6c86def6434410,200508e840c271d9,2024-11-05 19:54:57.297297,DE,Email,62
USR_1425,b4c2c10f592c0122,845e1a780afc2cd7,2024-11-06 13:27:12.432432,NL,Email,37
USR_1426,3986bb98e0635327,430291597cba4b4a,2024-11-07 06:59:27.567567,NL,Organic,30
USR_1427,46f68a37c3fc4e9a,3dbe46b7c936f3bc,2024-11-08 00:31:42.702702,UK,Email,55
USR_1428,504c7356c1d9f5af,372303b1730db74b,2024-11-08 18:03:57.837837,NL,Social Media,63
USR_1429,7ee8d39bd05589fa,04bff4617bac0fa0,2024-11-09 11:36:12.972972,DE,Referral,25
USR_1430,db515b96e5227cf6,ffd80d9fddf4043b,2024-11-10 05:08:28.108108,DE,Paid Search,60
USR_1431,3fe4c5040d906095,9afe7d7abc9da30f,2024-11-10 22:40:43.243243,UK,Paid Search,37
USR_1432,45fdd33ed76eb076,ca76f5d4cef3b258,2024-11-11 16:12:58.378378,CH,Paid Search,50
USR_1433,63670d84d13d829a,3b68ec7dcee4c7a5,2024-11-12 09:45:13.513513,DE,Social Media,43
USR_1434,75478f1d839e982b,16db7c24c80b956d,2024-11-13 03:17:28.648648,DE,Organic,56
USR_1435,99d56bf0f217ac43,d52d0d8e5f2fafff,2024-11-13 20:49:43.783783,CH,Organic,38
USR_1436,66b2f5b00f1be8a1,04b28304090e0e3d,2024-11-14 14:21:58.918918,DE,Paid Search,59
USR_1437,fd70053229f8dc9e,0ffb2464bcd726fa,2024-11-15 07:54:14.054054,UK,Social Media,60
USR_1438,3f442d5a78b5b2ad,99a9acfe00cd1e4f,2024-11-16 01:26:29.189189,CH,Organic,58
USR_1439,067e2ff51fce2da4,47e9ea1628bcd8c1,2024-11-16 18:58:44.324324,DE,Social Media,26
USR_1440,c6db57a8a7165682,129cee3fd4cc0715,2024-11-17 12:30:59.459459,DE,Email,41
USR_1441,251e32f498149d5a,9327c0065246a4e2,2024-11-18 06:03:14.594594,TR,Organic,54
USR_1442,cc6e4cfd74167ff4,d8a8766a0f57c84d,2024-11-18 23:35:29.729729,NL,Social Media,58
USR_1443,9c8585e70b7d2844,96c876cf9463dfa5,2024-11-19 17:07:44.864864,NL,Paid Search,34
USR_1444,6b29a616e78be045,7352366f246474a6,2024-11-20 10:40:00.000000,UK,Referral,41
USR_1445,1b2c764cf10a1be6,8cf72bf2381422bd,2024-11-21 04:12:15.135135,TR,Organic,38
USR_1446,d69999acc2a92b46,bb4fc2afad1d75f6,2024-11-21 21:44:30.270270,TR,Social Media,56
USR_1447,cae0038bde0210e4,9a0bb141af3d0620,2024-11-22 15:16:45.405405,UK,Referral,58
USR_1448,f26f63cca6645de0,aa2d40f9e398fd79,2024-11-23 08:49:00.540540,NL,Email,56
USR_1449,5f4a83a64dfbf471,594e6f6b45acf1f0,2024-11-24 02:21:15.675675,DE,Social Media,30
USR_1450,1d850bb12d48b327,ad165fa1d70523f7,2024-11-24 19:53:30.810810,UK,Paid Search,28
USR_1451,ecf19591de9c56dc,f1f1975175df7414,2024-11-25 13:25:45.945945,CH,Social Media,63
USR_1452,98c6f6f7644fd27e,690ba8334b771e91,2024-11-26 06:58:01.081081,NL,Referral,36
USR_1453,e9c8eb2d60153626,65128a5693966cc2,2024-11-27 00:30:16.216216,TR,Social Media,28
USR_1454,415e0549b8cd1846,e4883d6f5b288321,2024-11-27 18:02:31.351351,DE,Organic,30
USR_1455,e66d2c4e76bb772d,bb7233bc0895b617,2024-11-28 11:34:46.486486,NL,Email,63
USR_1456,a6c8348f9ef09a2b,609cfd0ff8c47a61,2024-11-29 05:07:01.621621,DE,Social Media,62
USR_1457,a6d4d602f3da9665,c2cefa86863c8b77,2024-11-29 22:39:16.756756,NL,Social Media,18
USR_1458,71d3634503dbaafb,25062abd79c97f2d,2024-11-30 16:11:31.891891,DE,Organic,57
USR_1459,4ce4921f42d13399,bea57753e350ed53,2024-12-01 09:43:47.027027,DE,Social Media,61
USR_1460,3b4734c8ef7ea163,ec2f798cb5d6d1c0,2024-12-02 03:16:02.162162,DE,Paid Search,36
USR_1461,0dd2b9b0a96b0fe6,9a12f51a75d21982,2024-12-02 20:48:17.297297,CH,Social Media,29
USR_1462,d28aa62f4092e1ba,46bb68f73cf0673e,2024-12-03 14:20:32.432432,CH,Organic,25
USR_1463,c5d95c6c1e67eb1b,3ef75a14820a7da4,2024-12-04 07:52:47.567567,CH,Social Media,25
USR_1464,6f178ec4fbeadf42,ca40127ebb5c9789,2024-12-05 01:25:02.702702,TR,Email,62
USR_1465,60198e10ac147ed8,dd7f023b4b68d4f5,2024-12-05 18:57:17.837837,NL,Organic,29
USR_1466,7bd9ed8ac7346ee0,9b211e2c165f7079,2024-12-06 12:29:32.972972,DE,Email,50
USR_1467,93b546b89217e9bd,50677af23bf0eaa2,2024-12-07 06:01:48.108108,UK,Paid Search,62
USR_1468,7313deb1ff364bda,35c0f9c70a46b5b9,2024-12-07 23:34:03.243243,DE,Referral,43
USR_1469,5ba6f485b9693d3a,fac36733bf76d809,2024-12-08 17:06:18.378378,TR,Referral,56
USR_1470,5143e52725c91284,60d6122a326b6c6d,2024-12-09 10:38:33.513513,DE,Social Media,45
USR_1471,f04ae306be1469db,b2794ad8985ecb9b,2024-12-10 04:10:48.648648,TR,Social Media,22
USR_1472,e31302274ce4da7c,2936649afb17c78f,2024-12-10 21:43:03.783783,DE,Referral,25
USR_1473,95c1d93f9a72718a,eba7f0a29ae74ed8,2024-12-11 15:15:18.918918,UK,Paid Search,42
USR_1474,93ba0a546134226a,e35480ece84b3a75,2024-12-12 08:47:34.054054,NL,Paid Search,44
USR_1475,a637bb4a8eda4ce0,cbb061f8cb4e381a,2024-12-13 02:19:49.189189,TR,Social Media,63
USR_1476,e13c184dc986a05f,139695c01819eb16,2024-12-13 19:52:04.324324,DE,Referral,40
USR_1477,1b96e9db40e65dfe,04fcecaf6f8d430d,2024-12-14 13:24:19.459459,CH,Referral,47
USR_1478,964cec0c697ea722,aeff792c001ad6ae,2024-12-15 06:56:34.594594,TR,Referral,62
USR_1479,28c901a1f5d4a211,557674da6b58e1a5,2024-12-16 00:28:49.729729,NL,Paid Search,64
USR_1480,3c47a26d01bf2d69,3288362244c3ce96,2024-12-16 18:01:04.864864,CH,Referral,40
USR_1481,9494dc8c08ace32d,418fe6fa22f9d61c,2024-12-17 11:33:20.000000,CH,Organic,64
USR_1482,2c8b79b70d43fdf7,392af58aea6e9802,2024-12-18 05:05:35.135135,NL,Paid Search,37
USR_1483,fe166e1c1e5770cc,c7577f1127187a5b,2024-12-18 22:37:50.270270,CH,Organic,35
USR_1484,df9c6fa036ace0a8,f6f226d0627810ed,2024-12-19 16:10:05.405405,CH,Paid Search,35
USR_1485,68d29d94047691b2,155ef7123f7d849f,2024-12-20 09:42:20.540540,TR,Paid Search,19
USR_1486,0abb8d6d089f9bda,e0ab4a8ed6de0d02,2024-12-21 03:14:35.675675,DE,Paid Search,21
USR_1487,31100348e392eb20,3e1ed22342b8b165,2024-12-21 20:46:50.810810,DE,Social Media,47
USR_1488,d2416608e7abd6c2,9949c96431fe5b1f,2024-12-22 14:19:05.945945,TR,Paid Search,50
USR_1489,fc6ead3506b4fdc5,48b6bf1a5b939798,2024-12-23 07:51:21.081081,UK,Paid Search,53
USR_1490,0ff1be05e28511ad,8cba5f06ae99c7a9,2024-12-24 01:23:36.216216,NL,Organic,35
USR_1491,0f5c06a44e339e9e,6910582abbe92347,2024-12-24 18:55:51.351351,CH,Paid Search,54
USR_1492,28c2313643aeb60b,7d4fb2cc09b42541,2024-12-25 12:28:06.486486,DE,Organic,36
USR_1493,511de8bc6959bda9,cf45cf2e1bdc9b3d,2024-12-26 06:00:21.621621,DE,Organic,64
USR_1494,da61fb95d1046c4f,b1a3daeb9146a993,2024-12-26 23:32:36.756756,NL,Social Media,45
USR_1495,7fdb5fb5cdc58d3c,e31b1974a74c1db0,2024-12-27 17:04:51.891891,NL,Social Media,57
USR_1496,dca3e3e03988033d,2cd0ad972784688d,2024-12-28 10:37:07.027027,CH,Social Media,37
USR_1497,aecc90eab65ebd6f,63249201773900c3,2024-12-29 04:09:22.162162,DE,Paid Search,50
USR_1498,5931198c196c8900,f6601b9c73513f03,2024-12-29 21:41:37.297297,TR,Paid Search,29
USR_1499,4d3d31fd496a3432,39faac1d3337c245,2024-12-30 15:13:52.432432,TR,Referral,32
USR_1500,5814c46084eb010a,a2cd6e1443af32c0,2024-12-31 08:46:07.567567,CH,Paid Search,58
USR_1501,aae984fd8e4e35d5,d8a3a83dde46a6b7,2025-01-01 02:18:22.702702,NL,Paid Search,56
USR_1502,b0a924f760ecab25,cc189ee30d992633,2025-01-01 19:50:37.837837,NL,Organic,19
USR_1503,68f1ef25e9120ce4,21ea6cfb3582aa76,2025-01-02 13:22:52.972972,UK,Paid Search,46
USR_1504,a3174534b0f0f459,382393062e967c5e,2025-01-03 06:55:08.108108,CH,Paid Search,58
USR_1505,2b5c15c83f2ed1b2,34194338f06d6c6e,2025-01-04 00:27:23.243243,DE,Paid Search,27
USR_1506,880795f49586d879,299358c6eb19ae96,2025-01-04 17:59:38.378378,TR,Social Media,19
USR_1507,229478a08cc43172,54ee58dcbea08c9b,2025-01-05 11:31:53.513513,UK,Paid Search,28
