order_id,user_id,order_date,status
ORD_11369,USR_1727,2024-09-28 23:48:45.945189,returned
ORD_11370,USR_1905,2024-09-29 04:02:15.387077,completed
ORD_11371,USR_1927,2024-09-29 08:15:44.828965,returned
ORD_11372,USR_1563,2024-09-29 12:29:14.270854,completed
ORD_11373,USR_1782,2024-09-29 16:42:43.712742,completed
ORD_11374,USR_1484,2024-09-29 20:56:13.154630,cancelled
ORD_11375,USR_1083,2024-09-30 01:09:42.596519,completed
ORD_11376,USR_1898,2024-09-30 05:23:12.038407,completed
ORD_11377,USR_1804,2024-09-30 09:36:41.480296,completed
ORD_11378,USR_1637,2024-09-30 13:50:10.922184,completed
ORD_11379,USR_1807,2024-09-30 18:03:40.364072,completed
ORD_11380,USR_1583,2024-09-30 22:17:09.805961,cancelled
ORD_11381,USR_1295,2024-10-01 02:30:39.247849,completed
ORD_11382,USR_1235,2024-10-01 06:44:08.689737,completed
ORD_11383,USR_1055,2024-10-01 10:57:38.131626,returned
ORD_11384,USR_1918,2024-10-01 15:11:07.573514,completed
ORD_11385,USR_1359,2024-10-01 19:24:37.015403,completed
ORD_11386,USR_1906,2024-10-01 23:38:06.457291,completed
ORD_11387,USR_1109,2024-10-02 03:51:35.899179,completed
ORD_11388,USR_1191,2024-10-02 08:05:05.341068,completed
ORD_11389,USR_1903,2024-10-02 12:18:34.782956,cancelled
ORD_11390,USR_1092,2024-10-02 16:32:04.224844,completed
ORD_11391,USR_1861,2024-10-02 20:45:33.666733,completed
ORD_11392,USR_1567,2024-10-03 00:59:03.108621,completed
ORD_11393,USR_1059,2024-10-03 05:12:32.550510,completed
ORD_11394,USR_1649,2024-10-03 09:26:01.992398,completed
ORD_11395,USR_1038,2024-10-03 13:39:31.434286,completed
ORD_11396,USR_1539,2024-10-03 17:53:00.876175,completed
ORD_11397,USR_1048,2024-10-03 22:06:30.318063,completed
ORD_11398,USR_1419,2024-10-04 02:19:59.759951,completed
ORD_11399,USR_1636,2024-10-04 06:33:29.201840,completed
ORD_11400,USR_1012,2024-10-04 10:46:58.643728,completed
ORD_11401,USR_1991,2024-10-04 15:00:28.085617,completed
ORD_11402,USR_1035,2024-10-04 19:13:57.527505,completed
ORD_11403,USR_1100,2024-10-04 23:27:26.969393,completed
ORD_11404,USR_1793,2024-10-05 03:40:56.411282,completed
ORD_11405,USR_1085,2024-10-05 07:54:25.853170,completed
ORD_11406,USR_1515,2024-10-05 12:07:55.295059,completed
ORD_11407,USR_1222,2024-10-05 16:21:24.736947,completed
ORD_11408,USR_1337,2024-10-05 20:34:54.178835,completed
ORD_11409,USR_1959,2024-10-06 00:48:23.620724,completed
ORD_11410,USR_1165,2024-10-06 05:01:53.062612,completed
ORD_11411,USR_1382,2024-10-06 09:15:22.504500,completed
ORD_11412,USR_1855,2024-10-06 13:28:51.946389,cancelled
ORD_11413,USR_1894,2024-10-06 17:42:21.388277,returned
ORD_11414,USR_1375,2024-10-06 21:55:50.830166,completed
ORD_11415,USR_1470,2024-10-07 02:09:20.272054,completed
ORD_11416,USR_1789,2024-10-07 06:22:49.713942,completed
ORD_11417,USR_1641,2024-10-07 10:36:19.155831,completed
ORD_11418,USR_1030,2024-10-07 14:49:48.597719,completed
ORD_11419,USR_1374,2024-10-07 19:03:18.039607,completed
ORD_11420,USR_1010,2024-10-07 23:16:47.481496,completed
ORD_11421,USR_1987,2024-10-08 03:30:16.923384,completed
ORD_11422,USR_1301,2024-10-08 07:43:46.365273,cancelled
ORD_11423,USR_1095,2024-10-08 11:57:15.807161,completed
ORD_11424,USR_1189,2024-10-08 16:10:45.249049,completed
ORD_11425,USR_1452,2024-10-08 20:24:14.690938,completed
ORD_11426,USR_1191,2024-10-09 00:37:44.132826,completed
ORD_11427,USR_1485,2024-10-09 04:51:13.574714,completed
ORD_11428,USR_1265,2024-10-09 09:04:43.016603,completed
ORD_11429,USR_1423,2024-10-09 13:18:12.458491,completed
ORD_11430,USR_1127,2024-10-09 17:31:41.900380,completed
ORD_11431,USR_1237,2024-10-09 21:45:11.342268,completed
ORD_11432,USR_1919,2024-10-10 01:58:40.784156,cancelled
ORD_11433,USR_1354,2024-10-10 06:12:10.226045,returned
ORD_11434,USR_1939,2024-10-10 10:25:39.667933,completed
ORD_11435,USR_1111,2024-10-10 14:39:09.109821,completed
ORD_11436,USR_1827,2024-10-10 18:52:38.551710,completed
ORD_11437,USR_1445,2024-10-10 23:06:07.993598,completed
ORD_11438,USR_1342,2024-10-11 03:19:37.435487,completed
ORD_11439,USR_1144,2024-10-11 07:33:06.877375,completed
ORD_11440,USR_1064,2024-10-11 11:46:36.319263,completed
ORD_11441,USR_1246,2024-10-11 16:00:05.761152,completed
ORD_11442,USR_1734,2024-10-11 20:13:35.203040,completed
ORD_11443,USR_1990,2024-10-12 00:27:04.644928,returned
ORD_11444,USR_1489,2024-10-12 04:40:34.086817,completed
ORD_11445,USR_1824,2024-10-12 08:54:03.528705,completed
ORD_11446,USR_1438,2024-10-12 13:07:32.970594,completed
ORD_11447,USR_1105,2024-10-12 17:21:02.412482,returned
ORD_11448,USR_1180,2024-10-12 21:34:31.854370,completed
ORD_11449,USR_1183,2024-10-13 01:48:01.296259,completed
ORD_11450,USR_1225,2024-10-13 06:01:30.738147,completed
ORD_11451,USR_1776,2024-10-13 10:15:00.180036,completed
ORD_11452,USR_1789,2024-10-13 14:28:29.621924,completed
ORD_11453,USR_1908,2024-10-13 18:41:59.063812,completed
ORD_11454,USR_1088,2024-10-13 22:55:28.505701,cancelled
ORD_11455,USR_1687,2024-10-14 03:08:57.947589,completed
ORD_11456,USR_1529,2024-10-14 07:22:27.389477,returned
ORD_11457,USR_1370,2024-10-14 11:35:56.831366,completed
ORD_11458,USR_1971,2024-10-14 15:49:26.273254,completed
ORD_11459,USR_1935,2024-10-14 20:02:55.715143,returned
ORD_11460,USR_1912,2024-10-15 00:16:25.157031,completed
ORD_11461,USR_1398,2024-10-15 04:29:54.598919,completed
ORD_11462,USR_1105,2024-10-15 08:43:24.040808,completed
ORD_11463,USR_1270,2024-10-15 12:56:53.482696,completed
ORD_11464,USR_1974,2024-10-15 17:10:22.924584,completed
ORD_11465,USR_1830,2024-10-15 21:23:52.366473,completed
ORD_11466,USR_1502,2024-10-16 01:37:21.808361,completed
ORD_11467,USR_1678,2024-10-16 05:50:51.250250,completed
ORD_11468,USR_1524,2024-10-16 10:04:20.692138,completed
ORD_11469,USR_1848,2024-10-16 14:17:50.134026,completed
ORD_11470,USR_1031,2024-10-16 18:31:19.575915,completed
ORD_11471,USR_1392,2024-10-16 22:44:49.017803,returned
ORD_11472,USR_1039,2024-10-17 02:58:18.459691,completed
ORD_11473,USR_1659,2024-10-17 07:11:47.901580,completed
ORD_11474,USR_1217,2024-10-17 11:25:17.343468,completed
ORD_11475,USR_1730,2024-10-17 15:38:46.785357,returned
ORD_11476,USR_1980,2024-10-17 19:52:16.227245,completed
ORD_11477,USR_1081,2024-10-18 00:05:45.669133,completed
ORD_11478,USR_1844,2024-10-18 04:19:15.111022,completed
ORD_11479,USR_1719,2024-10-18 08:32:44.552910,completed
ORD_11480,USR_1200,2024-10-18 12:46:13.994798,completed
ORD_11481,USR_1446,2024-10-18 16:59:43.436687,completed
ORD_11482,USR_1843,2024-10-18 21:13:12.878575,completed
ORD_11483,USR_1427,2024-10-19 01:26:42.320464,cancelled
ORD_11484,USR_1037,2024-10-19 05:40:11.762352,completed
ORD_11485,USR_1210,2024-10-19 09:53:41.204240,completed
ORD_11486,USR_1443,2024-10-19 14:07:10.646129,completed
ORD_11487,USR_1326,2024-10-19 18:20:40.088017,returned
ORD_11488,USR_1760,2024-10-19 22:34:09.529905,completed
ORD_11489,USR_1226,2024-10-20 02:47:38.971794,completed
ORD_11490,USR_1047,2024-10-20 07:01:08.413682,completed
ORD_11491,USR_1017,2024-10-20 11:14:37.855571,completed
ORD_11492,USR_1911,2024-10-20 15:28:07.297459,completed
ORD_11493,USR_1438,2024-10-20 19:41:36.739347,completed
ORD_11494,USR_1806,2024-10-20 23:55:06.181236,completed
ORD_11495,USR_1707,2024-10-21 04:08:35.623124,completed
ORD_11496,USR_1186,2024-10-21 08:22:05.065013,completed
ORD_11497,USR_1344,2024-10-21 12:35:34.506901,completed
ORD_11498,USR_1223,2024-10-21 16:49:03.948789,completed
ORD_11499,USR_1829,2024-10-21 21:02:33.390678,completed
ORD_11500,USR_1487,2024-10-22 01:16:02.832566,completed
ORD_11501,USR_1908,2024-10-22 05:29:32.274454,completed
ORD_11502,USR_1876,2024-10-22 09:43:01.716343,completed
ORD_11503,USR_1848,2024-10-22 13:56:31.158231,completed
ORD_11504,USR_1228,2024-10-22 18:10:00.600120,completed
ORD_11505,USR_1389,2024-10-22 22:23:30.042008,completed
ORD_11506,USR_1978,2024-10-23 02:36:59.483896,completed
ORD_11507,USR_1588,2024-10-23 06:50:28.925785,completed
ORD_11508,USR_1187,2024-10-23 11:03:58.367673,completed
ORD_11509,USR_1857,2024-10-23 15:17:27.809561,returned
ORD_11510,USR_1269,2024-10-23 19:30:57.251450,completed
ORD_11511,USR_1606,2024-10-23 23:44:26.693338,returned
ORD_11512,USR_1309,2024-10-24 03:57:56.135227,completed
ORD_11513,USR_1131,2024-10-24 08:11:25.577115,returned
ORD_11514,USR_1550,2024-10-24 12:24:55.019003,completed
ORD_11515,USR_1071,2024-10-24 16:38:24.460892,completed
ORD_11516,USR_1792,2024-10-24 20:51:53.902780,completed
ORD_11517,USR_1844,2024-10-25 01:05:23.344668,completed
ORD_11518,USR_1671,2024-10-25 05:18:52.786557,returned
ORD_11519,USR_1186,2024-10-25 09:32:22.228445,completed
ORD_11520,USR_1485,2024-10-25 13:45:51.670334,completed
ORD_11521,USR_1190,2024-10-25 17:59:21.112222,completed
ORD_11522,USR_1421,2024-10-25 22:12:50.554110,completed
ORD_11523,USR_1119,2024-10-26 02:26:19.995999,completed
ORD_11524,USR_1219,2024-10-26 06:39:49.437887,completed
ORD_11525,USR_1052,2024-10-26 10:53:18.879775,completed
ORD_11526,USR_1733,2024-10-26 15:06:48.321664,completed
ORD_11527,USR_1450,2024-10-26 19:20:17.763552,returned
ORD_11528,USR_1411,2024-10-26 23:33:47.205441,completed
ORD_11529,USR_1642,2024-10-27 03:47:16.647329,completed
ORD_11530,USR_1236,2024-10-27 08:00:46.089217,completed
ORD_11531,USR_1757,2024-10-27 12:14:15.531106,completed
ORD_11532,USR_1737,2024-10-27 16:27:44.972994,completed
ORD_11533,USR_1719,2024-10-27 20:41:14.414882,completed
ORD_11534,USR_1405,2024-10-28 00:54:43.856771,completed
ORD_11535,USR_1607,2024-10-28 05:08:13.298659,returned
ORD_11536,USR_1421,2024-10-28 09:21:42.740548,completed
ORD_11537,USR_1711,2024-10-28 13:35:12.182436,completed
ORD_11538,USR_1246,2024-10-28 17:48:41.624324,returned
ORD_11539,USR_1071,2024-10-28 22:02:11.066213,completed
ORD_11540,USR_1829,2024-10-29 02:15:40.508101,completed
ORD_11541,USR_1184,2024-10-29 06:29:09.949990,completed
ORD_11542,USR_1005,2024-10-29 10:42:39.391878,completed
ORD_11543,USR_1205,2024-10-29 14:56:08.833766,completed
ORD_11544,USR_1543,2024-10-29 19:09:38.275655,completed
ORD_11545,USR_1610,2024-10-29 23:23:07.717543,completed
ORD_11546,USR_1905,2024-10-30 03:36:37.159431,returned
ORD_11547,USR_1386,2024-10-30 07:50:06.601320,completed
ORD_11548,USR_1767,2024-10-30 12:03:36.043208,returned
ORD_11549,USR_1698,2024-10-30 16:17:05.485097,returned
ORD_11550,USR_1075,2024-10-30 20:30:34.926985,completed
ORD_11551,USR_1176,2024-10-31 00:44:04.368873,completed
ORD_11552,USR_1826,2024-10-31 04:57:33.810762,completed
ORD_11553,USR_1798,2024-10-31 09:11:03.252650,completed
ORD_11554,USR_1348,2024-10-31 13:24:32.694538,completed
ORD_11555,USR_1254,2024-10-31 17:38:02.136427,returned
ORD_11556,USR_1836,2024-10-31 21:51:31.578315,completed
ORD_11557,USR_1701,2024-11-01 02:05:01.020204,completed
ORD_11558,USR_1307,2024-11-01 06:18:30.462092,completed
ORD_11559,USR_1344,2024-11-01 10:31:59.903980,completed
ORD_11560,USR_1126,2024-11-01 14:45:29.345869,completed
ORD_11561,USR_1936,2024-11-01 18:58:58.787757,completed
ORD_11562,USR_1286,2024-11-01 23:12:28.229645,completed
ORD_11563,USR_1765,2024-11-02 03:25:57.671534,completed
ORD_11564,USR_1724,2024-11-02 07:39:27.113422,completed
ORD_11565,USR_1761,2024-11-02 11:52:56.555311,completed
ORD_11566,USR_1595,2024-11-02 16:06:25.997199,completed
ORD_11567,USR_1486,2024-11-02 20:19:55.439087,completed
ORD_11568,USR_1382,2024-11-03 00:33:24.880976,completed
ORD_11569,USR_1405,2024-11-03 04:46:54.322864,completed
ORD_11570,USR_1387,2024-11-03 09:00:23.764752,completed
ORD_11571,USR_1524,2024-11-03 13:13:53.206641,returned
ORD_11572,USR_1556,2024-11-03 17:27:22.648529,completed
ORD_11573,USR_1638,2024-11-03 21:40:52.090418,completed
ORD_11574,USR_1937,2024-11-04 01:54:21.532306,cancelled
ORD_11575,USR_1625,2024-11-04 06:07:50.974194,completed
ORD_11576,USR_1944,2024-11-04 10:21:20.416083,completed
ORD_11577,USR_1275,2024-11-04 14:34:49.857971,returned
ORD_11578,USR_1499,2024-11-04 18:48:19.299859,completed
ORD_11579,USR_1716,2024-11-04 23:01:48.741748,completed
ORD_11580,USR_1336,2024-11-05 03:15:18.183636,returned
ORD_11581,USR_1949,2024-11-05 07:28:47.625525,completed
ORD_11582,USR_1931,2024-11-05 11:42:17.067413,completed
ORD_11583,USR_1480,2024-11-05 15:55:46.509301,completed
ORD_11584,USR_1896,2024-11-05 20:09:15.951190,completed
ORD_11585,USR_1910,2024-11-06 00:22:45.393078,completed
ORD_11586,USR_1972,2024-11-06 04:36:14.834966,completed
ORD_11587,USR_1272,2024-11-06 08:49:44.276855,cancelled
ORD_11588,USR_1919,2024-11-06 13:03:13.718743,returned
ORD_11589,USR_1057,2024-11-06 17:16:43.160632,returned
ORD_11590,USR_1327,2024-11-06 21:30:12.602520,completed
ORD_11591,USR_1730,2024-11-07 01:43:42.044408,completed
ORD_11592,USR_1108,2024-11-07 05:57:11.486297,returned
ORD_11593,USR_1278,2024-11-07 10:10:40.928185,returned
ORD_11594,USR_1685,2024-11-07 14:24:10.370074,completed
ORD_11595,USR_1327,2024-11-07 18:37:39.811962,completed
ORD_11596,USR_1775,2024-11-07 22:51:09.253850,completed
ORD_11597,USR_1314,2024-11-08 03:04:38.695739,completed
ORD_11598,USR_1473,2024-11-08 07:18:08.137627,completed
ORD_11599,USR_1110,2024-11-08 11:31:37.579515,returned
ORD_11600,USR_1698,2024-11-08 15:45:07.021404,completed
ORD_11601,USR_1780,2024-11-08 19:58:36.463292,completed
ORD_11602,USR_1934,2024-11-09 00:12:05.905181,completed
ORD_11603,USR_1228,2024-11-09 04:25:35.347069,completed
ORD_11604,USR_1496,2024-11-09 08:39:04.788957,completed
ORD_11605,USR_1155,2024-11-09 12:52:34.230846,completed
ORD_11606,USR_1472,2024-11-09 17:06:03.672734,completed
ORD_11607,USR_1700,2024-11-09 21:19:33.114622,completed
ORD_11608,USR_1271,2024-11-10 01:33:02.556511,completed
ORD_11609,USR_1886,2024-11-10 05:46:31.998399,completed
ORD_11610,USR_1001,2024-11-10 10:00:01.440288,completed
ORD_11611,USR_1757,2024-11-10 14:13:30.882176,returned
ORD_11612,USR_1721,2024-11-10 18:27:00.324064,completed
ORD_11613,USR_1510,2024-11-10 22:40:29.765953,completed
ORD_11614,USR_1912,2024-11-11 02:53:59.207841,completed
ORD_11615,USR_1285,2024-11-11 07:07:28.649729,returned
ORD_11616,USR_1870,2024-11-11 11:20:58.091618,completed
ORD_11617,USR_1012,2024-11-11 15:34:27.533506,completed
ORD_11618,USR_1607,2024-11-11 19:47:56.975395,completed
ORD_11619,USR_1497,2024-11-12 00:01:26.417283,completed
ORD_11620,USR_1732,2024-11-12 04:14:55.859171,returned
ORD_11621,USR_1237,2024-11-12 08:28:25.301060,completed
ORD_11622,USR_1093,2024-11-12 12:41:54.742948,completed
ORD_11623,USR_1337,2024-11-12 16:55:24.184836,completed
ORD_11624,USR_1780,2024-11-12 21:08:53.626725,returned
ORD_11625,USR_1170,2024-11-13 01:22:23.068613,completed
ORD_11626,USR_1980,2024-11-13 05:35:52.510502,completed
ORD_11627,USR_1605,2024-11-13 09:49:21.952390,completed
ORD_11628,USR_1660,2024-11-13 14:02:51.394278,completed
ORD_11629,USR_1623,2024-11-13 18:16:20.836167,completed
ORD_11630,USR_1566,2024-11-13 22:29:50.278055,completed
ORD_11631,USR_1848,2024-11-14 02:43:19.719943,completed
ORD_11632,USR_1935,2024-11-14 06:56:49.161832,returned
ORD_11633,USR_1466,2024-11-14 11:10:18.603720,completed
ORD_11634,USR_1627,2024-11-14 15:23:48.045609,completed
ORD_11635,USR_1142,2024-11-14 19:37:17.487497,completed
ORD_11636,USR_1200,2024-11-14 23:50:46.929385,completed
ORD_11637,USR_1179,2024-11-15 04:04:16.371274,completed
ORD_11638,USR_1713,2024-11-15 08:17:45.813162,completed
ORD_11639,USR_1363,2024-11-15 12:31:15.255051,completed
ORD_11640,USR_1478,2024-11-15 16:44:44.696939,completed
ORD_11641,USR_1564,2024-11-15 20:58:14.138827,completed
ORD_11642,USR_1470,2024-11-16 01:11:43.580716,returned
ORD_11643,USR_1383,2024-11-16 05:25:13.022604,completed
ORD_11644,USR_1691,2024-11-16 09:38:42.464492,returned
ORD_11645,USR_1925,2024-11-16 13:52:11.906381,completed
ORD_11646,USR_1416,2024-11-16 18:05:41.348269,completed
ORD_11647,USR_1824,2024-11-16 22:19:10.790158,completed
ORD_11648,USR_1307,2024-11-17 02:32:40.232046,returned
ORD_11649,USR_1648,2024-11-17 06:46:09.673934,completed
ORD_11650,USR_1693,2024-11-17 10:59:39.115823,completed
ORD_11651,USR_1366,2024-11-17 15:13:08.557711,completed
ORD_11652,USR_1000,2024-11-17 19:26:37.999599,completed
ORD_11653,USR_1043,2024-11-17 23:40:07.441488,completed
ORD_11654,USR_1738,2024-11-18 03:53:36.883376,completed
ORD_11655,USR_1842,2024-11-18 08:07:06.325265,completed
ORD_11656,USR_1097,2024-11-18 12:20:35.767153,completed
ORD_11657,USR_1719,2024-11-18 16:34:05.209041,completed
ORD_11658,USR_1264,2024-11-18 20:47:34.650930,completed
ORD_11659,USR_1799,2024-11-19 01:01:04.092818,completed
ORD_11660,USR_1782,2024-11-19 05:14:33.534706,returned
ORD_11661,USR_1139,2024-11-19 09:28:02.976595,returned
ORD_11662,USR_1480,2024-11-19 13:41:32.418483,cancelled
ORD_11663,USR_1236,2024-11-19 17:55:01.860372,completed
ORD_11664,USR_1973,2024-11-19 22:08:31.302260,returned
ORD_11665,USR_1952,2024-11-20 02:22:00.744148,completed
ORD_11666,USR_1903,2024-11-20 06:35:30.186037,completed
ORD_11667,USR_1071,2024-11-20 10:48:59.627925,completed
ORD_11668,USR_1666,2024-11-20 15:02:29.069813,completed
ORD_11669,USR_1189,2024-11-20 19:15:58.511702,returned
ORD_11670,USR_1267,2024-11-20 23:29:27.953590,completed
ORD_11671,USR_1320,2024-11-21 03:42:57.395479,completed
ORD_11672,USR_1106,2024-11-21 07:56:26.837367,completed
ORD_11673,USR_1231,2024-11-21 12:09:56.279255,completed
ORD_11674,USR_1041,2024-11-21 16:23:25.721144,completed
ORD_11675,USR_1701,2024-11-21 20:36:55.163032,completed
ORD_11676,USR_1882,2024-11-22 00:50:24.604920,returned
ORD_11677,USR_1138,2024-11-22 05:03:54.046809,completed
ORD_11678,USR_1614,2024-11-22 09:17:23.488697,completed
ORD_11679,USR_1682,2024-11-22 13:30:52.930586,completed
ORD_11680,USR_1862,2024-11-22 17:44:22.372474,completed
ORD_11681,USR_1272,2024-11-22 21:57:51.814362,returned
ORD_11682,USR_1480,2024-11-23 02:11:21.256251,completed
ORD_11683,USR_1415,2024-11-23 06:24:50.698139,completed
ORD_11684,USR_1505,2024-11-23 10:38:20.140028,completed
ORD_11685,USR_1732,2024-11-23 14:51:49.581916,completed
ORD_11686,USR_1724,2024-11-23 19:05:19.023804,completed
ORD_11687,USR_1852,2024-11-23 23:18:48.465693,completed
ORD_11688,USR_1423,2024-11-24 03:32:17.907581,completed
ORD_11689,USR_1406,2024-11-24 07:45:47.349469,completed
ORD_11690,USR_1567,2024-11-24 11:59:16.791358,completed
ORD_11691,USR_1389,2024-11-24 16:12:46.233246,completed
ORD_11692,USR_1341,2024-11-24 20:26:15.675135,completed
ORD_11693,USR_1945,2024-11-25 00:39:45.117023,completed
ORD_11694,USR_1613,2024-11-25 04:53:14.558911,returned
ORD_11695,USR_1932,2024-11-25 09:06:44.000800,completed
ORD_11696,USR_1492,2024-11-25 13:20:13.442688,completed
ORD_11697,USR_1191,2024-11-25 17:33:42.884576,completed
ORD_11698,USR_1498,2024-11-25 21:47:12.326465,cancelled
ORD_11699,USR_1821,2024-11-26 02:00:41.768353,completed
ORD_11700,USR_1711,2024-11-26 06:14:11.210242,completed
ORD_11701,USR_1232,2024-11-26 10:27:40.652130,completed
ORD_11702,USR_1944,2024-11-26 14:41:10.094018,returned
ORD_11703,USR_1226,2024-11-26 18:54:39.535907,returned
ORD_11704,USR_1370,2024-11-26 23:08:08.977795,completed
ORD_11705,USR_1138,2024-11-27 03:21:38.419683,completed
ORD_11706,USR_1855,2024-11-27 07:35:07.861572,completed
ORD_11707,USR_1816,2024-11-27 11:48:37.303460,completed
ORD_11708,USR_1148,2024-11-27 16:02:06.745349,completed
ORD_11709,USR_1114,2024-11-27 20:15:36.187237,completed
ORD_11710,USR_1449,2024-11-28 00:29:05.629125,completed
ORD_11711,USR_1062,2024-11-28 04:42:35.071014,completed
ORD_11712,USR_1103,2024-11-28 08:56:04.512902,completed
ORD_11713,USR_1850,2024-11-28 13:09:33.954790,completed
ORD_11714,USR_1870,2024-11-28 17:23:03.396679,completed
ORD_11715,USR_1667,2024-11-28 21:36:32.838567,cancelled
ORD_11716,USR_1272,2024-11-29 01:50:02.280456,completed
ORD_11717,USR_1005,2024-11-29 06:03:31.722344,completed
ORD_11718,USR_1146,2024-11-29 10:17:01.164232,completed
ORD_11719,USR_1183,2024-11-29 14:30:30.606121,completed
ORD_11720,USR_1997,2024-11-29 18:44:00.048009,completed
ORD_11721,USR_1027,2024-11-29 22:57:29.489897,completed
ORD_11722,USR_1961,2024-11-30 03:10:58.931786,returned
ORD_11723,USR_1549,2024-11-30 07:24:28.373674,completed
ORD_11724,USR_1118,2024-11-30 11:37:57.815563,completed
ORD_11725,USR_1292,2024-11-30 15:51:27.257451,cancelled
ORD_11726,USR_1370,2024-11-30 20:04:56.699339,completed
ORD_11727,USR_1243,2024-12-01 00:18:26.141228,cancelled
ORD_11728,USR_1579,2024-12-01 04:31:55.583116,cancelled
ORD_11729,USR_1725,2024-12-01 08:45:25.025005,completed
ORD_11730,USR_1217,2024-12-01 12:58:54.466893,completed
ORD_11731,USR_1176,2024-12-01 17:12:23.908781,completed
ORD_11732,USR_1298,2024-12-01 21:25:53.350670,completed
ORD_11733,USR_1675,2024-12-02 01:39:22.792558,completed
ORD_11734,USR_1057,2024-12-02 05:52:52.234446,cancelled
ORD_11735,USR_1268,2024-12-02 10:06:21.676335,completed
ORD_11736,USR_1307,2024-12-02 14:19:51.118223,completed
ORD_11737,USR_1569,2024-12-02 18:33:20.560112,completed
ORD_11738,USR_1287,2024-12-02 22:46:50.002000,completed
ORD_11739,USR_1976,2024-12-03 03:00:19.443888,completed
ORD_11740,USR_1104,2024-12-03 07:13:48.885777,completed
ORD_11741,USR_1227,2024-12-03 11:27:18.327665,completed
ORD_11742,USR_1246,2024-12-03 15:40:47.769553,completed
ORD_11743,USR_1699,2024-12-03 19:54:17.211442,completed
ORD_11744,USR_1493,2024-12-04 00:07:46.653330,completed
ORD_11745,USR_1082,2024-12-04 04:21:16.095219,completed
ORD_11746,USR_1185,2024-12-04 08:34:45.537107,completed
ORD_11747,USR_1251,2024-12-04 12:48:14.978995,completed
ORD_11748,USR_1354,2024-12-04 17:01:44.420884,completed
ORD_11749,USR_1749,2024-12-04 21:15:13.862772,completed
ORD_11750,USR_1871,2024-12-05 01:28:43.304660,completed
ORD_11751,USR_1695,2024-12-05 05:42:12.746549,completed
ORD_11752,USR_1795,2024-12-05 09:55:42.188437,completed
ORD_11753,USR_1896,2024-12-05 14:09:11.630326,completed
ORD_11754,USR_1937,2024-12-05 18:22:41.072214,completed
ORD_11755,USR_1209,2024-12-05 22:36:10.514102,completed
ORD_11756,USR_1815,2024-12-06 02:49:39.955991,returned
ORD_11757,USR_1807,2024-12-06 07:03:09.397879,completed
ORD_11758,USR_1608,2024-12-06 11:16:38.839767,completed
ORD_11759,USR_1446,2024-12-06 15:30:08.281656,completed
ORD_11760,USR_1459,2024-12-06 19:43:37.723544,completed
ORD_11761,USR_1967,2024-12-06 23:57:07.165433,returned
ORD_11762,USR_1471,2024-12-07 04:10:36.607321,completed
ORD_11763,USR_1719,2024-12-07 08:24:06.049209,cancelled
ORD_11764,USR_1369,2024-12-07 12:37:35.491098,completed
ORD_11765,USR_1899,2024-12-07 16:51:04.932986,completed
ORD_11766,USR_1933,2024-12-07 21:04:34.374874,completed
ORD_11767,USR_1491,2024-12-08 01:18:03.816763,completed
ORD_11768,USR_1922,2024-12-08 05:31:33.258651,completed
ORD_11769,USR_1136,2024-12-08 09:45:02.700540,completed
ORD_11770,USR_1366,2024-12-08 13:58:32.142428,completed
ORD_11771,USR_1911,2024-12-08 18:12:01.584316,completed
ORD_11772,USR_1183,2024-12-08 22:25:31.026205,returned
ORD_11773,USR_1587,2024-12-09 02:39:00.468093,completed
ORD_11774,USR_1286,2024-12-09 06:52:29.909981,completed
ORD_11775,USR_1471,2024-12-09 11:05:59.351870,completed
ORD_11776,USR_1374,2024-12-09 15:19:28.793758,completed
ORD_11777,USR_1653,2024-12-09 19:32:58.235647,completed
ORD_11778,USR_1748,2024-12-09 23:46:27.677535,completed
ORD_11779,USR_1536,2024-12-10 03:59:57.119423,returned
ORD_11780,USR_1510,2024-12-10 08:13:26.561312,completed
ORD_11781,USR_1801,2024-12-10 12:26:56.003200,completed
ORD_11782,USR_1578,2024-12-10 16:40:25.445089,completed
ORD_11783,USR_1249,2024-12-10 20:53:54.886977,completed
ORD_11784,USR_1919,2024-12-11 01:07:24.328865,completed
ORD_11785,USR_1509,2024-12-11 05:20:53.770754,completed
ORD_11786,USR_1629,2024-12-11 09:34:23.212642,completed
ORD_11787,USR_1072,2024-12-11 13:47:52.654530,returned
ORD_11788,USR_1281,2024-12-11 18:01:22.096419,completed
ORD_11789,USR_1915,2024-12-11 22:14:51.538307,completed
ORD_11790,USR_1959,2024-12-12 02:28:20.980196,completed
ORD_11791,USR_1359,2024-12-12 06:41:50.422084,completed
ORD_11792,USR_1009,2024-12-12 10:55:19.863972,completed
ORD_11793,USR_1210,2024-12-12 15:08:49.305861,completed
ORD_11794,USR_1834,2024-12-12 19:22:18.747749,completed
ORD_11795,USR_1151,2024-12-12 23:35:48.189637,returned
ORD_11796,USR_1004,2024-12-13 03:49:17.631526,completed
ORD_11797,USR_1194,2024-12-13 08:02:47.073414,completed
ORD_11798,USR_1953,2024-12-13 12:16:16.515303,completed
ORD_11799,USR_1282,2024-12-13 16:29:45.957191,completed
ORD_11800,USR_1463,2024-12-13 20:43:15.399079,completed
ORD_11801,USR_1112,2024-12-14 00:56:44.840968,cancelled
ORD_11802,USR_1270,2024-12-14 05:10:14.282856,completed
ORD_11803,USR_1162,2024-12-14 09:23:43.724744,completed
